run_id,dataset,hop,rep,seed,algorithm,query_count,iteration,selected_count,total_before,tdg_remaining_before,tdg_remaining_after_remove,random_remaining_before,random_remaining_after_remove,tdg_selected_score_sum,random_selected_score_sum,mean_selected_tdg_score,mean_random_tdg_score,mean_all_query_tdg_score,max_selected_tdg_score,max_random_tdg_score,max_all_query_tdg_score,tdg_node_count,tdg_route_arc_count,tdg_same_edge_arc_count,tdg_edge_timeline_count,tdg_max_out_degree,tdg_max_flow,tdg_mean_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop20Rep4-3_gamma50,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,0,1772,270706319,150777303,135341913,153325677,138305407,5543627368199120183,-3546316540823554863,3.12845788273e+15,-2.00130730295e+15,-1.61142912575e+15,4779506413454638268,4779506413451134403,4779506413454638268,57306,82544,56780,57306,18,594,191.747984504,146,11.6918327826
Hop20Rep4-3_gamma75,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,0,2812,270706319,82377346,58159718,85167608,62592503,-6488312627413276060,7495478927453913121,-2.30736579922e+15,2.66553304675e+15,-1.61142912575e+15,4779506413454638268,4779506413454638268,4779506413454638268,57306,82544,56780,57306,18,594,191.747984504,146,11.6918327826
Hop20Rep4-3_gamma100,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,0,4096,270706319,0,0,0,0,-6600413699058344328,-6600413699058344328,-1.61142912575e+15,-1.61142912575e+15,-1.61142912575e+15,4779506413454638268,4779506413454638268,4779506413454638268,57306,82544,56780,57306,18,594,191.747984504,146,11.6918327826
Hop20Rep4-4_gamma0,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,0,0,247686783,247686783,247686783,247686783,247686783,0,0,0,0,1.1451094624e+15,0,0,573654980264304390,53767,72064,53410,53767,16,638,183.430133725,83.6,7.8281785117
Hop20Rep4-4_gamma25,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,0,873,247686783,193526562,188744169,194848817,189181700,-8171695827676363370,5537618261073447891,-9.36047632036e+15,6.34320533914e+15,1.1451094624e+15,573654980264304390,573654980134909644,573654980264304390,53767,72064,53410,53767,16,638,183.430133725,83.6,7.8281785117
Hop20Rep4-4_gamma50,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,0,1806,247686783,136457842,124122942,138859211,125029257,1475399533975518366,-4669110621134863746,8.16943263552e+14,-2.58533256984e+15,1.1451094624e+15,573654980264304390,573654980134909644,573654980264304390,53767,72064,53410,53767,16,638,183.430133725,83.6,7.8281785117
Hop20Rep4-4_gamma75,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,0,2806,247686783,76710393,56395181,78346727,58041676,-6548121613464455272,5286005242275429398,-2.33361425997e+15,1.88382225313e+15,1.1451094624e+15,573654980264304390,573654980134909644,573654980264304390,53767,72064,53410,53767,16,638,183.430133725,83.6,7.8281785117
Hop20Rep4-4_gamma100,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,0,4096,247686783,0,0,0,0,4690368358003254996,4690368358003254996,1.1451094624e+15,1.1451094624e+15,1.1451094624e+15,573654980264304390,573654980264304390,573654980264304390,53767,72064,53410,53767,16,638,183.430133725,83.6,7.8281785117
Hop20Rep4-5_gamma0,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,0,0,290694731,290694731,290694731,290694731,290694731,0,0,0,0,1.21593725051e+15,0,0,2832350618034689756,112343,125712,111338,112343,10,259,58.0922709915,18.75,2.82832919994
Hop20Rep4-5_gamma25,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,0,799,290694731,232883915,206333002,233579975,205374021,-106572447268171035,-1062078115291440510,-1.33382286944e+14,-1.32925921814e+15,1.21593725051e+15,2832350618034689756,2818991818696947714,2832350618034689756,112343,125712,111338,112343,10,259,58.0922709915,18.75,2.82832919994
Hop20Rep4-5_gamma50,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,0,1695,290694731,168995259,126725861,169640062,129698243,527949986304998118,-1812548121492052168,3.11474918174e+14,-1.06934992418e+15,1.21593725051e+15,2832350618034689756,2818991818696947714,2832350618034689756,112343,125712,111338,112343,10,259,58.0922709915,18.75,2.82832919994
Hop20Rep4-5_gamma75,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,0,2741,290694731,95092250,57221117,96292828,56980266,252920853806097214,7896024226765425225,9.22732045991e+13,2.88070931294e+15,1.21593725051e+15,2832350618034689756,2832350618034689756,2832350618034689756,112343,125712,111338,112343,10,259,58.0922709915,18.75,2.82832919994
Hop20Rep4-5_gamma100,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,0,4096,290694731,0,0,0,0,4980478978100989809,4980478978100989809,1.21593725051e+15,1.21593725051e+15,1.21593725051e+15,2832350618034689756,2832350618034689756,2832350618034689756,112343,125712,111338,112343,10,259,58.0922709915,18.75,2.82832919994
Hop20Rep4-6_gamma0,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,0,0,268201340,268201340,268201340,268201340,268201340,0,0,0,0,9.62378311361e+14,0,0,5205498726361895593,61341,81580,60399,61341,15,599,155.926085326,225,10.3769154629
Hop20Rep4-6_gamma25,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,0,188,268201340,252086396,251375994,255946301,253897445,6582186994644301925,-5017547858285403812,3.50116329502e+16,-2.66890843526e+16,9.62378311361e+14,5205498726361895593,5205497794925116474,5205498726361895593,61341,81580,60399,61341,15,599,155.926085326,225,10.3769154629
Hop20Rep4-6_gamma50,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,0,1721,268201340,149913969,135045273,155097851,141796025,-1467107694317445117,-4955317554816144515,-8.52473965321e+14,-2.87932455248e+15,9.62378311361e+14,5205498726361895593,5205497794925116474,5205498726361895593,61341,81580,60399,61341,15,599,155.926085326,225,10.3769154629
Hop20Rep4-6_gamma75,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,0,2759,268201340,81512245,60650600,87139906,67140114,-5815519461856068770,9025824528129157282,-2.10783597748e+15,3.27141157236e+15,9.62378311361e+14,5205498726361895593,5205498612195916658,5205498726361895593,61341,81580,60399,61341,15,599,155.926085326,225,10.3769154629
Hop20Rep4-6_gamma100,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,0,4096,268201340,0,0,0,0,3941901563334689947,3941901563334689947,9.62378311361e+14,9.62378311361e+14,9.62378311361e+14,5205498726361895593,5205498726361895593,5205498726361895593,61341,81580,60399,61341,15,599,155.926085326,225,10.3769154629
Hop20Rep4-7_gamma0,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,0,0,273671808,273671808,273671808,273671808,273671808,0,0,0,0,7.26389111197e+14,0,0,4795054676414049088,63996,86524,63320,63996,18,681,160.607928621,440,16.2495058829
Hop20Rep4-7_gamma25,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,0,290,273671808,251100758,249200153,254491198,250679365,-3377453669978155940,3944856524625083918,-1.16463919654e+16,1.36029535332e+16,7.26389111197e+14,4795054676414049088,4768864920915361917,4795054676414049088,63996,86524,63320,63996,18,681,160.607928621,440,16.2495058829
Hop20Rep4-7_gamma50,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,0,1720,273671808,155843744,134057936,158884759,136075567,-3584623068963131044,1908552258175582624,-2.08408317963e+15,1.10962340592e+15,7.26389111197e+14,4795054676414049088,4795054676414049088,4795054676414049088,63996,86524,63320,63996,18,681,160.607928621,440,16.2495058829
Hop20Rep4-7_gamma75,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,0,2699,273671808,89550675,59019750,93699726,61531058,-4994285110070739711,5074909832430942528,-1.8504205669e+15,1.88029263891e+15,7.26389111197e+14,4795054676414049088,4795054676414049088,4795054676414049088,63996,86524,63320,63996,18,681,160.607928621,440,16.2495058829
Hop20Rep4-7_gamma100,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,0,4096,273671808,0,0,0,0,2975289799462918127,2975289799462918127,7.26389111197e+14,7.26389111197e+14,7.26389111197e+14,4795054676414049088,4795054676414049088,4795054676414049088,63996,86524,63320,63996,18,681,160.607928621,440,16.2495058829
Hop20Rep4-8_gamma0,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,4096,0,0,275995595,275995595,275995595,275995595,275995595,0,0,0,0,-1.03632788139e+15,0,0,4163803805563851940,48227,83328,47502,48227,23,841,194.247164451,128,9.81059248166
Hop20Rep4-8_gamma25,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,4096,0,292,275995595,253790105,253005563,256861878,252856650,-4972665375925869165,-2506964801893368352,-1.7029675945e+16,-8.5854958969e+15,-1.03632788139e+15,4163803805563851940,4163803805563851940,4163803805563851940,48227,83328,47502,48227,23,841,194.247164451,128,9.81059248166
Hop20Rep4-8_gamma50,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,4096,0,1767,275995595,154789735,138198213,158272972,139787720,-6061487113236466252,-5316311250522583825,-3.43038319934e+15,-3.00866511065e+15,-1.03632788139e+15,4163803805563851940,4163803805563851940,4163803805563851940,48227,83328,47502,48227,23,841,194.247164451,128,9.81059248166
Hop20Rep4-8_gamma75,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,4096,0,2814,275995595,84700803,59304492,86847268,60978201,-4604560732171997330,5542081894584803957,-1.63630445351e+15,1.96946762423e+15,-1.03632788139e+15,4163803805563851940,4163803805563851940,4163803805563851940,48227,83328,47502,48227,23,841,194.247164451,128,9.81059248166
Hop20Rep4-8_gamma100,Hop20Rep4-8,20,4,8,tdg_selection_no_candidate_vs_random,4096,0,4096,275995595,0,0,0,0,-4244799002159724246,-4244799002159724246,-1.03632788139e+15,-1.03632788139e+15,-1.03632788139e+15,4163803805563851940,4163803805563851940,4163803805563851940,48227,83328,47502,48227,23,841,194.247164451,128,9.81059248166
Hop20Rep4-9_gamma0,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,4096,0,0,262198780,262198780,262198780,262198780,262198780,0,0,0,0,1.41615600943e+15,0,0,4299480816031661070,39384,71680,39032,39384,21,723,292.125304692,81.125,11.8506080439
Hop20Rep4-9_gamma25,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,4096,0,424,262198780,232898990,232592759,235165379,234088089,8331124666406045666,-5316261222291255470,1.96488789302e+16,-1.25383519394e+16,1.41615600943e+15,4299480816031661070,4194302520936654812,4299480816031661070,39384,71680,39032,39384,21,723,292.125304692,81.125,11.8506080439
Hop20Rep4-9_gamma50,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,4096,0,1024,262198780,191589804,190611779,196761485,193958591,-9062466348922935610,4078575639193972693,-8.85006479387e+15,3.98298402265e+15,1.41615600943e+15,4299480816031661070,4299480815577123100,4299480816031661070,39384,71680,39032,39384,21,723,292.125304692,81.125,11.8506080439
Hop20Rep4-9_gamma75,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,4096,0,2923,262198780,73125933,62636783,74663473,63727107,-2989280327089872928,9148686118844952872,-1.02267544546e+15,3.12989603792e+15,1.41615600943e+15,4299480816031661070,4299480816031661070,4299480816031661070,39384,71680,39032,39384,21,723,292.125304692,81.125,11.8506080439
Hop20Rep4-9_gamma100,Hop20Rep4-9,20,4,9,tdg_selection_no_candidate_vs_random,4096,0,4096,262198780,0,0,0,0,5800575014625472698,5800575014625472698,1.41615600943e+15,1.41615600943e+15,1.41615600943e+15,4299480816031661070,4299480816031661070,4299480816031661070,39384,71680,39032,39384,21,723,292.125304692,81.125,11.8506080439
Hop20Rep4-10_gamma0,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,4096,0,0,221869310,221869310,221869310,221869310,221869310,0,0,0,0,-1.6164796322e+14,0,0,382948316984174865,67800,80140,67087,67800,12,349,73.706179941,44.5,4.44691573199
Hop20Rep4-10_gamma25,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,4096,0,215,221869310,204906841,204335706,209849782,205795855,8380649613432888812,5964251065775348959,3.89797656439e+16,2.77407026315e+16,-1.6164796322e+14,382948316984174865,329648551230011751,382948316984174865,67800,80140,67087,67800,12,349,73.706179941,44.5,4.44691573199
Hop20Rep4-10_gamma50,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,4096,0,1746,221869310,125016062,96057149,127389162,98725612,-1917340803881867377,7791354923640922070,-1.09813333556e+15,4.46240259086e+15,-1.6164796322e+14,382948316984174865,382948315390222306,382948316984174865,67800,80140,67087,67800,12,349,73.706179941,44.5,4.44691573199
Hop20Rep4-10_gamma75,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,4096,0,2796,221869310,68474224,40146076,69934176,41021395,7518819446658928057,-793611842767528789,2.68913427992e+15,-2.83838284252e+14,-1.6164796322e+14,382948316984174865,382948315397715547,382948316984174865,67800,80140,67087,67800,12,349,73.706179941,44.5,4.44691573199
Hop20Rep4-10_gamma100,Hop20Rep4-10,20,4,10,tdg_selection_no_candidate_vs_random,4096,0,4096,221869310,0,0,0,0,-662110057348169236,-662110057348169236,-1.6164796322e+14,-1.6164796322e+14,-1.6164796322e+14,382948316984174865,382948316984174865,382948316984174865,67800,80140,67087,67800,12,349,73.706179941,44.5,4.44691573199
Hop20Rep4-11_gamma0,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,4096,0,0,256418056,256418056,256418056,256418056,256418056,0,0,0,0,-1.2669188334e+15,0,0,2981016421023084964,64048,85268,62937,64048,16,590,134.541453285,73.75,8.32745984756
Hop20Rep4-11_gamma25,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,4096,0,120,256418056,246600854,246245236,248689574,247027071,-5397036829758297308,-8406075245390926403,-4.49753069147e+16,-7.00506270449e+16,-1.2669188334e+15,2981016421023084964,2652691885413152528,2981016421023084964,64048,85268,62937,64048,16,590,134.541453285,73.75,8.32745984756
Hop20Rep4-11_gamma50,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,4096,0,1761,256418056,142871316,121725738,145499920,123810137,5354467298000903346,3822861843792755287,3.04058336059e+15,2.17084715718e+15,-1.2669188334e+15,2981016421023084964,2981016421023084964,2981016421023084964,64048,85268,62937,64048,16,590,134.541453285,73.75,8.32745984756
Hop20Rep4-11_gamma75,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,4096,0,2777,256418056,79810619,51192815,82059486,53815026,-544388124783555164,-3693862562392386274,-1.96034614614e+14,-1.33016296809e+15,-1.2669188334e+15,2981016421023084964,2981016421023084964,2981016421023084964,64048,85268,62937,64048,16,590,134.541453285,73.75,8.32745984756
Hop20Rep4-11_gamma100,Hop20Rep4-11,20,4,11,tdg_selection_no_candidate_vs_random,4096,0,4096,256418056,0,0,0,0,-5189299541594000472,-5189299541594000472,-1.2669188334e+15,-1.2669188334e+15,-1.2669188334e+15,2981016421023084964,2981016421023084964,2981016421023084964,64048,85268,62937,64048,16,590,134.541453285,73.75,8.32745984756
Hop20Rep4-12_gamma0,Hop20Rep4-12,20,4,12,tdg_selection_no_candidate_vs_random,4096,0,0,288276883,288276883,288276883,288276883,288276883,0,0,0,0,1.4853138314e+15,0,0,4369832985519942207,49671,82176,49143,49671,19,751,306.439210002,160,20.3706632991
Hop20Rep4-12_gamma25,Hop20Rep4-12,20,4,12,tdg_selection_no_candidate_vs_random,4096,0,171,288276883,275404410,275240829,276318302,275525305,-9145990869089574941,-933952241862599265,-5.34853267198e+16,-5.46170901674e+15,1.4853138314e+15,4369832985519942207,3216545735077048878,4369832985519942207,49671,82176,49143,49671,19,751,306.439210002,160,20.3706632991
Hop20Rep4-12_gamma50,Hop20Rep4-12,20,4,12,tdg_selection_no_candidate_vs_random,4096,0,1154,288276883,201877740,200151715,207978154,202180728,-5838779298854690262,1931383567163804433,-5.0596007789e+15,1.67364260586e+15,1.4853138314e+15,4369832985519942207,3520198481728366586,4369832985519942207,49671,82176,49143,49671,19,751,306.439210002,160,20.3706632991
Hop20Rep4-12_gamma75,Hop20Rep4-12,20,4,12,tdg_selection_no_candidate_vs_random,4096,0,2903,288276883,81315190,68858517,83874424,70779898,-7998210362590024755,4837345849323652474,-2.7551534146e+15,1.66632650683e+15,1.4853138314e+15,4369832985519942207,4369832985519942207,4369832985519942207,49671,82176,49143,49671,19,751,306.439210002,160,20.3706632991
Hop20Rep4-12_gamma100,Hop20Rep4-12,20,4,12,tdg_selection_no_candidate_vs_random,4096,0,4096,288276883,0,0,0,0,6083845453402564609,6083845453402564609,1.4853138314e+15,1.4853138314e+15,1.4853138314e+15,4369832985519942207,4369832985519942207,4369832985519942207,49671,82176,49143,49671,19,751,306.439210002,160,20.3706632991
Hop20Rep4-13_gamma0,Hop20Rep4-13,20,4,13,tdg_selection_no_candidate_vs_random,4096,0,0,241849401,241849401,241849401,241849401,241849401,0,0,0,0,-1.9409304973e+15,0,0,1030233136522785324,70030,81596,69458,70030,11,382,97.0038126517,50.6,5.56326108567
Hop20Rep4-13_gamma25,Hop20Rep4-13,20,4,13,tdg_selection_no_candidate_vs_random,4096,0,812,241849401,191676563,176151667,193011566,178515852,7453629985580595305,7993304934257871047,9.17934727288e+15,9.84397159391e+15,-1.9409304973e+15,1030233136522785324,1030202332310526364,1030233136522785324,70030,81596,69458,70030,11,382,97.0038126517,50.6,5.56326108567
Hop20Rep4-13_gamma50,Hop20Rep4-13,20,4,13,tdg_selection_no_candidate_vs_random,4096,0,1701,241849401,138174382,107470983,140523515,111749817,-1648644145439553533,-4915894541259517504,-9.69220544056e+14,-2.89000266976e+15,-1.9409304973e+15,1030233136522785324,1030202332310526364,1030233136522785324,70030,81596,69458,70030,11,382,97.0038126517,50.6,5.56326108567
Hop20Rep4-13_gamma75,Hop20Rep4-13,20,4,13,tdg_selection_no_candidate_vs_random,4096,0,2762,241849401,75558379,43489618,77073676,44628371,-7448368220642271940,5777252642899874950,-2.69672998575e+15,2.09169176064e+15,-1.9409304973e+15,1030233136522785324,1030202332310526364,1030233136522785324,70030,81596,69458,70030,11,382,97.0038126517,50.6,5.56326108567
Hop20Rep4-13_gamma100,Hop20Rep4-13,20,4,13,tdg_selection_no_candidate_vs_random,4096,0,4096,241849401,0,0,0,0,-7950051316937226417,-7950051316937226417,-1.9409304973e+15,-1.9409304973e+15,-1.9409304973e+15,1030233136522785324,1030233136522785324,1030233136522785324,70030,81596,69458,70030,11,382,97.0038126517,50.6,5.56326108567
Hop20Rep4-14_gamma0,Hop20Rep4-14,20,4,14,tdg_selection_no_candidate_vs_random,4096,0,0,322548979,322548979,322548979,322548979,322548979,0,0,0,0,1.70771555986e+15,0,0,3731715397753907468,62423,94080,61297,62423,24,912,223.335309101,182.4,18.1359348808
Hop20Rep4-14_gamma25,Hop20Rep4-14,20,4,14,tdg_selection_no_candidate_vs_random,4096,0,898,322548979,251187548,245510485,252253457,245578465,2144562033682387523,7696284905895584648,2.38815371234e+15,8.57047316915e+15,1.70771555986e+15,3731715397753907468,3673678768463868007,3731715397753907468,62423,94080,61297,62423,24,912,223.335309101,182.4,18.1359348808
Hop20Rep4-14_gamma50,Hop20Rep4-14,20,4,14,tdg_selection_no_candidate_vs_random,4096,0,1887,322548979,172583620,157891639,173619239,158028230,8598950832670798877,-3737796279534157252,4.55694267762e+15,-1.9808141386e+15,1.70771555986e+15,3731715397753907468,3699920141392120148,3731715397753907468,62423,94080,61297,62423,24,912,223.335309101,182.4,18.1359348808
Hop20Rep4-14_gamma75,Hop20Rep4-14,20,4,14,tdg_selection_no_candidate_vs_random,4096,0,2938,322548979,89697015,67306198,91037148,67400560,-8568391366190847023,4364624542294140876,-2.91640277951e+15,1.48557676729e+15,1.70771555986e+15,3731715397753907468,3731715397753907468,3731715397753907468,62423,94080,61297,62423,24,912,223.335309101,182.4,18.1359348808
Hop20Rep4-14_gamma100,Hop20Rep4-14,20,4,14,tdg_selection_no_candidate_vs_random,4096,0,4096,322548979,0,0,0,0,6994802933177921400,6994802933177921400,1.70771555986e+15,1.70771555986e+15,1.70771555986e+15,3731715397753907468,3731715397753907468,3731715397753907468,62423,94080,61297,62423,24,912,223.335309101,182.4,18.1359348808
Hop20Rep4-15_gamma0,Hop20Rep4-15,20,4,15,tdg_selection_no_candidate_vs_random,4096,0,0,295599775,295599775,295599775,295599775,295599775,0,0,0,0,3.14623285072e+13,0,0,5137907303217506692,56634,88736,55737,56634,22,637,198.513896246,73.75,14.5241403065
