run_id,dataset,hop,rep,seed,algorithm,removal_mode,query_count,lambda,gamma,theta_percentile,anchor_window,anchor_threshold,random_seed,selected_count,important_node_count,total_before,tdg_unselected_after_remove,random_unselected_after_remove,tdg_prepare_sec,tdg_select_sec,random_select_sec,mean_tdg_selected_impact_score,mean_random_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,tdg_max_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop10Rep4-9_gamma75_congestion_important,Hop10Rep4-9,10,4,9,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,2131,3101,153390208,55595325,66109684,0.485422,2.565426,0.000342,9.88277251819e+14,5.84724146338e+14,5.84474386299e+14,30930,30930,676,56.4285714286,12.0293738082
Hop10Rep4-9_gamma75_anchor_important,Hop10Rep4-9,10,4,9,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2814,20450,153390208,37648219,37961872,0.502993,2.679706,0.000343,6.34172494969e+14,6.06154284294e+14,5.84474386299e+14,30930,30930,676,56.4285714286,12.0293738082
Hop10Rep4-10_gamma25_all_nodes,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,862,39152,133507556,94492765,96770822,0.406952,0.808133,0.000341,27860853672.8,24219185247.5,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma25_congestion_important,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,50,3925,133507556,131275813,131459373,0.420999,0.403047,0.000343,507712447711,44913434036.1,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma25_anchor_important,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,870,21272,133507556,94860888,96427999,0.440601,0.815864,0.000342,27627714703.6,24546466463.4,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma50_all_nodes,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1761,39152,133507556,59081376,61319683,0.406953,1.262921,0.000341,27478113906.3,24671044269.4,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma50_congestion_important,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,2894,3925,133507556,30868335,22241526,0.421144,1.539221,0.000342,20474162439.5,24583046654.1,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma50_anchor_important,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1777,21272,133507556,58769517,60793229,0.4392,1.261787,0.000343,27239796536.2,24756122458.2,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma75_all_nodes,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2778,39152,133507556,24317289,25774323,0.406951,1.740478,0.000341,26282887486.4,24535206721.7,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma75_congestion_important,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3475,3925,133507556,12414313,7967532,0.420943,1.887775,0.000343,23902364694.3,23673205278.2,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-10_gamma75_anchor_important,Hop10Rep4-10,10,4,10,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2787,21272,133507556,23651420,25515743,0.438778,1.735534,0.000343,26209954276.1,24669826117.8,23890578841.4,39152,39152,419,22.0526315789,4.52227856759
Hop10Rep4-11_gamma25_all_nodes,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,922,29370,140280422,104193690,106012017,0.426805,1.028043,0.000342,1.40299506208e+14,1.52431087597e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma25_congestion_important,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,168,2942,140280422,132881402,133876602,0.43757,0.47963,0.000341,1.7374951853e+15,1.93721936383e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma25_anchor_important,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,924,22242,140280422,104190983,105947693,0.456899,1.021722,0.000342,1.39996385394e+14,1.52210202018e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma50_all_nodes,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1884,29370,140280422,66827662,69875102,0.426805,1.721536,0.000342,1.36388859882e+14,1.4996527837e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma50_congestion_important,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,373,2942,140280422,124349960,125995791,0.437517,0.657596,0.000343,1.28323020671e+15,1.93069672525e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma50_anchor_important,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1890,22242,140280422,66705032,69665010,0.456524,1.715092,0.000343,1.35960749121e+14,1.49489262939e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma75_all_nodes,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2863,29370,140280422,28151064,33096107,0.426805,2.41121,0.000342,1.34715273604e+14,1.33197070533e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma75_congestion_important,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,1172,2942,140280422,91090660,96673275,0.437532,1.432453,0.000341,4.45835422601e+14,1.64567327983e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-11_gamma75_anchor_important,Hop10Rep4-11,10,4,11,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2867,22242,140280422,28077954,32989237,0.456625,2.408831,0.000343,1.34529165185e+14,1.33011945437e+14,1.27771782539e+14,29370,29370,632,90.25,13.4958017601
Hop10Rep4-12_gamma25_all_nodes,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,914,30960,135147084,98250595,99124888,0.385772,0.849981,0.000343,580172192100,542611869399,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma25_congestion_important,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,179,3097,135147084,126760718,128171477,0.397153,0.49324,0.000344,4.19271291821e+12,518006181904,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma25_anchor_important,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,927,19752,135147084,97966814,98646333,0.413953,0.852923,0.000345,574773849421,544171701771,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma50_all_nodes,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1863,30960,135147084,60919713,62890485,0.385773,1.384303,0.000349,556701052484,542787818731,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma50_congestion_important,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,296,3097,135147084,121380991,123488473,0.397166,0.574652,0.000342,3.8385629604e+12,578288899118,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma50_anchor_important,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1891,19752,135147084,60031117,61698470,0.413807,1.388099,0.000342,549422426239,543528798593,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma75_all_nodes,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2859,30960,135147084,24127036,25582893,0.385773,1.923116,0.000342,542892417179,567003736849,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma75_congestion_important,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3445,3097,135147084,12886846,9124067,0.397133,2.071963,0.000343,530861251576,545669638204,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-12_gamma75_anchor_important,Hop10Rep4-12,10,4,12,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2868,19752,135147084,24015099,25323425,0.41417,1.92355,0.000343,542141721078,565250317060,531474309527,30960,30960,518,57.3333333333,6.85959676473
Hop10Rep4-13_gamma25_all_nodes,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,540,27598,104258475,85007128,88117971,0.287724,0.504713,0.000346,13501059065,7244931082.8,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma25_congestion_important,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,2418,2763,104258475,41261341,31649181,0.297692,0.845716,0.000342,5425959611.33,6700753588.22,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma25_anchor_important,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,889,16393,104258475,75445568,78149245,0.31234,0.57857,0.000343,8251978119.51,6788263115.48,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma50_all_nodes,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1763,27598,104258475,46612524,50495556,0.287724,0.896723,0.000342,8139668987.48,6581948472.62,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma50_congestion_important,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,3044,2763,104258475,19777090,15034936,0.297708,1.127944,0.000342,6868562300.19,7039948503.81,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma50_anchor_important,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1805,16393,104258475,45068671,49256992,0.311872,0.904913,0.000343,8012824395.26,6575770792.31,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma75_all_nodes,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2802,27598,104258475,17321840,20432729,0.287724,1.241442,0.000342,7793046110.1,7035287883.93,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma75_congestion_important,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3587,2763,104258475,6591534,4991150,0.297797,1.367637,0.000343,7302933393.86,7253349962,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-13_gamma75_anchor_important,Hop10Rep4-13,10,4,13,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2802,16393,104258475,17159983,20432729,0.311821,1.231698,0.000343,7796766577.9,7035287883.93,7271234423.04,27598,27598,348,18.6666666667,4.53697765494
Hop10Rep4-14_gamma25_all_nodes,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,846,33864,133324465,99203558,101049527,0.390776,0.800105,0.000344,24370613235.4,22289922515.9,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma25_congestion_important,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,68,3392,133324465,130566408,130776695,0.403178,0.394426,0.000343,248466993618,27306074631.8,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma25_anchor_important,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,852,21685,133324465,99213206,100825899,0.421837,0.802664,0.000343,24238807218.4,22210496372.1,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma50_all_nodes,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1736,33864,133324465,64315363,67698856,0.390777,1.283305,0.000342,23708890148.8,21331485846.8,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma50_congestion_important,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,348,3392,133324465,118666959,120117652,0.403202,0.601074,0.000342,138304034994,21360507495.8,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma50_anchor_important,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1747,21685,133324465,63736630,67176599,0.421792,1.283918,0.000343,23677256788.7,21260793243.7,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma75_all_nodes,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2755,33864,133324465,26343047,30775800,0.390777,1.814212,0.000343,22887305646.3,21894935478.7,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma75_congestion_important,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3349,3392,133324465,17697371,12288657,0.403136,1.963975,0.000341,23525172347.8,21423989348.5,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-14_gamma75_anchor_important,Hop10Rep4-14,10,4,14,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2754,21685,133324465,26880626,30796973,0.421447,1.804092,0.000342,22939825782.2,21901730667.6,21528755858.9,33864,33864,406,170,10.5246116912
Hop10Rep4-15_gamma25_all_nodes,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,325,36554,132597653,119114530,120509915,0.444282,0.684354,0.000341,85710240974.3,30562152354.9,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma25_congestion_important,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,49,3659,132597653,130534076,130920356,0.457493,0.42976,0.000343,472373554371,14391685291,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma25_anchor_important,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,322,23692,132597653,119248843,120634089,0.478034,0.681977,0.000343,86749320343,30840791309.8,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma50_all_nodes,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1817,36554,132597653,60868175,63945177,0.444282,1.618876,0.000347,30925242024.4,30694361083.7,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma50_congestion_important,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,3030,3659,132597653,27835476,20141798,0.457444,2.03482,0.000343,22437399937.6,27019470626.5,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma50_anchor_important,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1819,23692,132597653,60794344,63889444,0.477837,1.612337,0.000342,30895225421.8,30662466808.3,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma75_all_nodes,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2848,36554,132597653,23664933,26534487,0.444282,2.274615,0.000343,29778870088.2,27416160332.6,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma75_congestion_important,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3634,3659,132597653,8421366,5734764,0.457444,2.508672,0.000344,26019678821.4,27555561502.3,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-15_gamma75_anchor_important,Hop10Rep4-15,10,4,15,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2852,23692,132597653,23549024,26392280,0.478441,2.259371,0.000342,29736534541,27381594902.5,27659596909.1,36554,36554,537,31.5882352941,6.52613324329
Hop10Rep4-16_gamma25_all_nodes,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,860,33279,113649022,82302835,84011884,0.338507,0.658603,0.000375,3713741312.76,3440027276.35,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma25_congestion_important,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,115,3345,113649022,108664806,109422850,0.350875,0.35449,0.000343,26940391062.8,4032882116.86,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma25_anchor_important,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,880,20211,113649022,81546805,83420814,0.368164,0.662337,0.000343,3730429630.31,3527786872.75,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma50_all_nodes,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1751,33279,113649022,52725368,56098116,0.338506,1.006591,0.000342,3659473556.38,3514719997.44,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma50_congestion_important,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,2752,3345,113649022,26612124,24363598,0.350757,1.26122,0.000342,3455018193.69,3540025625.31,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma50_anchor_important,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1776,20211,113649022,51385969,55303857,0.367847,1.009844,0.000343,3660769424.02,3529583333.66,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma75_all_nodes,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,75,90,1200,20,0,2751,33279,113649022,20653502,24382508,0.338505,1.379107,0.000341,3584029889.43,3541311299.32,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma75_congestion_important,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,75,90,1200,20,0,3538,3345,113649022,7535889,6459619,0.350737,1.578953,0.000342,3505267559.25,3425324823.37,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-16_gamma75_anchor_important,Hop10Rep4-16,10,4,16,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,75,90,1200,20,0,2763,20211,113649022,20399234,24066973,0.367359,1.379477,0.000342,3593679649.68,3547132212.76,3392050113.67,33279,33279,369,198,6.62197885569
Hop10Rep4-17_gamma25_all_nodes,Hop10Rep4-17,10,4,17,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,25,90,1200,20,0,934,39963,144229318,103689917,104977916,0.433442,0.902395,0.000343,5.98830569499e+14,4.64364170205e+14,5.42678036761e+14,39963,39963,688,123,5.12203704718
Hop10Rep4-17_gamma25_congestion_important,Hop10Rep4-17,10,4,17,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,25,90,1200,20,0,150,3999,144229318,137380793,137766095,0.448022,0.49411,0.000343,3.98371304162e+15,3.36936149851e+14,5.42678036761e+14,39963,39963,688,123,5.12203704718
Hop10Rep4-17_gamma25_anchor_important,Hop10Rep4-17,10,4,17,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,25,90,1200,20,0,951,20756,144229318,102754698,104341734,0.465598,0.905541,0.000343,5.88163438508e+14,4.59428648529e+14,5.42678036761e+14,39963,39963,688,123,5.12203704718
Hop10Rep4-17_gamma50_all_nodes,Hop10Rep4-17,10,4,17,tdg_selection_no_candidate_vs_random,all_nodes,4096,45,50,90,1200,20,0,1890,39963,144229318,64156299,66072523,0.433432,1.423401,0.000343,5.87995117128e+14,5.12492307554e+14,5.42678036761e+14,39963,39963,688,123,5.12203704718
Hop10Rep4-17_gamma50_congestion_important,Hop10Rep4-17,10,4,17,tdg_selection_no_candidate_vs_random,congestion_important,4096,45,50,90,1200,20,0,2444,3999,144229318,46847928,45316920,0.44789,1.594896,0.000344,4.82906465681e+14,5.12953743469e+14,5.42678036761e+14,39963,39963,688,123,5.12203704718
Hop10Rep4-17_gamma50_anchor_important,Hop10Rep4-17,10,4,17,tdg_selection_no_candidate_vs_random,anchor_important,4096,45,50,90,1200,20,0,1910,20756,144229318,62347866,65256197,0.465493,1.425785,0.000343,5.81840238012e+14,5.1297470692e+14,5.42678036761e+14,39963,39963,688,123,5.12203704718
